Регистровый номер;Строительный номер;IMO;MMSI;Название судна;Проект судна;Назначение судна;Формула класса;Источник данных;Место постройки;Завод постройки;Город постройки;Страна постройки;Порт приписки;Учреждение регистрации;Текущее состояние;Заложено;Дата закладки киля;Дата значительной части;Спущено на воду;Построено;Длина наибольшая теоретическая;Длина расчетная;Длина габаритная;Длина конструктивная;Ширина габаритная;Ширина конструктивная;Валовая вместимость;Чистая вместимость;Дедвейт;Грузоподъемность;Водоизмещение;Осадка;Высота борта;Надводный борт;Скорость;Тип силовой установки;Заводская модель главного двигателя;Запасы топлива;Количество движителей;Тип движителя;Численность экипажа;Спецперсонал;Число пассажиров коечные;Число пассажиров бескоечных;Общее число пассажиров;Количество лопастей;Холодильная установка;Рабочая температура;Хладагенты;Количество охлаждаемых грузовых помещений;Вместимость охлаждаемого грузового помещения;Количество наливных танков;Объём наливного танка;Суммарный объем наливных танков;Количество контейнеров;Тип контейнеров;Количество палуб;Количество переборок продольных;Количество переборок поперечных;Общее количество переборок;Водяной балласт;Подогреватели;Категория якорных цепей;Калибр якорных цепей
248229;;;;ПЛАВУЧИЙ ПРИЧАЛ №226(средний понтон);Проект 824,ПЖ-61;Плавучий объект, плавучий причал;О2,0 IV;Речной регистр;пос.Никольский, Свирская судоверфь;;;;;;;;;;;01.01.1973;;;36;0;9;0;758.4;0;0;0;0;;2.6;1.4;;;;;;;0;;;;0;;;;;;;0;;0;;;;0;0;;;;;
248230;;;;ПЛАВУЧИЙ ПРИЧАЛ №226(головной понтон);ПЖ-61,проект 824;Плавучий объект, плавучий причал;О2,0 IV;Речной регистр;пос.Никольский, Свирская судоверфь;;;;;;;;;;;01.01.1973;;;36;0;9;0;758.4;0;0;0;0;;2.6;1.4;;;;;;;0;;;;0;;;;;;;0;;0;;;;0;0;;;;;
248287;;;;"Дебаркадер ""ДД-3""";н/у;Плавучий объект, плавучий причал;О2,0 IV;Речной регистр;Белорусия;;;;;;;;;;;01.01.1954;;;45.4;0;12;0;1980;0;0;0;0;;3;1.75;;;;;;;0;;;;150;;;;;;;0;;0;;;;0;0;;;;;
248344;№725;;;Плавучий причал ПЖ-61 №254, секция №725;ПЖ-61;Понтон. Плавучий объект, плавучий причал;М-ПР 2,0 IV;Речной регистр;СССР;;;;;;;;;;;01.01.1975;;;36;36;9;9;758.4;0;0;0;428;;2.6;1.2;;;;;;;0;;;;0;;;;;;;0;;0;;;;0;11;;;;;
248345;;;;Плавучий причал ПЖ-61 №254, секция №755;ПЖ-61;Понтон. Плавучий объект, плавучий причал;М-ПР 2,0 IV;Речной регистр;СССР;;;;;;;;;;;01.01.1975;;;36;36;9;9;758.4;0;0;0;428;;2.6;1.2;;;;;;;0;;;;0;;;;;;;0;;0;;;;0;11;;;;;
248375;н/у;;;Понтон МПС 12*3;н/у;Понтон. Плавучий причал для швартовки маломерных судов.;М-ПР3,0 IV;Речной регистр;г.Севастополь;;;;;;;;;;;01.01.2023;;;12;11.69;3.2;3;9;0;0;0;13.2;;0.85;0.4;;;;;;;0;;;;0;;;;;;;0;;0;;;;0;0;;;;;
248717;6;;;ПСР-6;б/п;Технологический понтон;Р 1,2 IV;Речной регистр;;;;;;;;;;;;01.01.2010;;;12.68;12.68;8.82;8.82;155.65;0;0;0;0;;1.38;0;;;;;;;0;;;;0;;;;;;;0;;0;;;;0;0;;;;;
2577;5;;;Понтон-5;1270;Несамоходный понтон для перевозки стройматериалов;О2,0;Речной регистр;г.Туапсе;;;;;;;;;;;01.01.1978;;;23.84;23.5;14.34;14;921.91;0;450;450;576.3;;3.5;1.472;;;;;;;0;;;;0;;;;;;;0;;0;;;;1;3;;;;;
28580;37;;;Дебаркадер № 311;536;Плавучий причал;Р1,2 I;Речной регистр;"Завод ""Память Кирова"", г.Аркуль";;;;;;;;;;;01.01.1955;;;25.3;25;8.3;8;650.9;0;27;27;100.8;;2;1.44;;;;;;;2;;;;0;;;;;;;0;;0;;;;0;3;;;;;
28685;;;;Дебаркадер-109;536;Дебаркадер причальный на стальном корпусе, швартовка грузопассажирских судов;Р1,2 I;Речной регистр;завод им.Кирова, Аркуль;;;;;;;;;;;01.01.1956;;;25.3;25;8.3;8;650.9;0;27;0;100.8;;2;1.44;;;;;;;0;;;;0;;;;;;;0;;0;;;;0;3;;;;;
301103;;;;Карабин;КП1.0;Плавучее кафе-причал;М3,0 I;Речной регистр;Иркутск;;;;;;;;;;;01.01.2021;;;13.1;12.5;6.6;6.4;111.8;0;2.56;0;0;;0.75;0.494;;;;;;;2;;;;28;;;;;;;0;;0;;;;0;4;;;;;
301134;;;;Д-33;282;Плавучий причал для швартовки судов местных линий сообщений;О2,0 I;Речной регистр;г.Усолье-Сибирское;;;;;;;;;;;01.01.2022;;;20.41;18.8;6.41;6;209.4;0;0.9;0;29.32;;1.8;1.51;;;;;;;0;;;;12;;;;;;;0;;0;;;;0;3;;;;;
301137;;;;ПН-02;б/п;Несамоходный понтон для размещения технологического оборудования;О2,0;Речной регистр;г.Братск;;;;;;;;;;;01.01.2018;;;22.25;0;14.6;0;919.3;0;0;0;0;;2.6;0;;;;;;;0;;;;0;;;;;;;0;;0;;;;0;0;;;;;
301186;;;;Понтон НС18/6;НС18/6-90-1;Плавучий причал;М3,0 IV;Речной регистр;Иркутск;;;;;;;;;;;01.01.2018;;;18.5;14;6.5;5;105;0;2.5;0;0;;1.5;1.3;;;;;;;0;;;;12;;;;;;;0;;0;;;;0;0;;;;;
301191;;;;Байкальская Резиденция;А4.1-06АС-03-01;Плавучий причал для швартовки судов;М3,0 I;Речной регистр;г.Иркутск;;;;;;;;;;;01.01.2013;;;73.15;72.15;2.4;2.4;0.3;0;1.35;1.35;0;;0.79;0.46;;;;;;;0;;;;18;;;;;;;0;;0;;;;0;0;;;;;
301254;005;;;Д-5;ПБФ 3127.21;Металлический дебаркадер для швартовки судов длиной не более 30 м., посадки и высадки пассажиров;О2,0 I;Речной регистр;Усолье-Сибирское;;;;;;;;;;;01.01.2024;;;20.37;18;6.37;6;201.5;0;0.9;0.9;22.87;;1.8;1.574;;;;;;;0;;;;12;;;;;;;0;;0;;;;0;3;;;;;
301255;006;;;Д-6;ПБФ 3127.21;Металлический дебаркадер для швартовки судов длиной не более 30 м., посадки и высадки пассажиров;О2,0 I;Речной регистр;Усолье-Сибирское;;;;;;;;;;;01.01.2024;;;20.37;18;6.37;6;201.5;0;0.9;0.9;22.87;;1.8;1.574;;;;;;;0;;;;12;;;;;;;0;;0;;;;0;3;;;;;
301268;007;;;Д-7;ПБФ 3127.21;Металлический дебаркадер для швартовки судов длиной не более 30 м., посадки и высадки пассажиров;О2,0 I;Речной регистр;Усолье-Сибирское;;;;;;;;;;;01.01.2024;;;20.37;18;6.37;6;201.5;0;0.9;0.9;22.87;;1.8;1.574;;;;;;;0;;;;12;;;;;;;0;;0;;;;0;3;;;;;
301269;008;;;Д-8;ПБФ 3127.21;Металлический дебаркадер для швартовки судов длиной не более 30 м., посадки и высадки пассажиров;О2,0 I;Речной регистр;Усолье-Сибирское;;;;;;;;;;;01.01.2024;;;20.37;18;6.37;6;201.5;0;0.9;0.9;22.87;;1.8;1.574;;;;;;;0;;;;12;;;;;;;0;;0;;;;0;3;;;;;
301566;;;;ПОНТОН-ПЛАШКОУТ № 18;1270;Несамоходный понтон-плашкоут для перевозки палубного груза;М-СП3,5;Речной регистр;Туапсе;;;;;;;;;;;01.01.1986;;;23.64;23.5;14.34;14;529;56;450;450;586.3;;3.5;1.472;;;;;;;0;;;;0;;;;;;;0;;0;;;;1;3;;;;;
301583;1;;;Причал 1;14308;Стоечное судно, причал плавучий;Л0,6 IV;Речной регистр, Fleetphoto;"г.Воронеж ООО ""ВВВ яхты""";ООО «ВВВ Яхты»; Воронеж;;Воронеж  ;РКО (РРР до 2022); Эксплуатируется ;;;;;01.01.2014;;;24.2;24;7.52;7.2;186.8;0;4.5;0;40.51;;1;0.77;;;;;;;1;;;;60;;;;;;;0;;0;;;;0;5;;;;;
301894;17;;;ПОНТОН-ПЛАШКОУТ стр.№17;1270;Несамоходный понтон-плашкоут для перевозки палубного груза;М-СП3,5;Речной регистр;Туапсе;;;;;;;;;;;01.01.1986;;;23.64;23.5;14.34;14;529;56;450;450;586.3;;3.5;1.472;;;;;;;0;;;;0;;;;;;;0;;0;;;;1;3;;;;;
301955;26;;;ПОНТОН-ПЛАШКОУТ №26;1270;Несамоходный понтон-плашкоут для перевозки палубного груза;М-СП3,5;Речной регистр;Туапсе;;;;;;;;;;;01.01.1991;;;23.64;23.5;14.34;14;529.21;56;450;450;586.3;;3.5;1.472;;;;;;;0;;;;0;;;;;;;0;;0;;;;0;3;;;;;
301969;;;;"Плавучая причальная линия ""А""";ТП.466;Плавучий причал для швартовки и стоянки судов;О2,0 I;Речной регистр, Fleetphoto;Сочи;"Филиал ""1-я судостроительная верфь"" ОАО ""Центр судоремонта ""Звездочка"""; Сочи;;Сочи  ;РКО (РРР до 2022); Эксплуатируется ;;;;;01.01.2014;;;44.9;44.9;2.4;2.2;82.1;0;17.4;0;54.6;;0.85;0.29;;;;;;;0;;;;0;;;;;;;0;;0;;;;0;0;;;;;
301970;;;;"Плавучая причальная линия ""В""";ТП.466;Плавучий причал для швартовки и стоянки судов;О2,0 I;Речной регистр, Fleetphoto;Сочи;"Филиал ""1-я судостроительная верфь"" ОАО ""Центр судоремонта ""Звездочка"""; Сочи;;Сочи  ;РКО (РРР до 2022); Эксплуатируется ;;;;;01.01.2014;;;44.9;44.9;2.4;2.2;82.1;0;0;0;54.6;;0.85;0.29;;;;;;;0;;;;0;;;;;;;0;;0;;;;0;0;;;;;
301971;;;;"Плавучая причальная линия ""С""";ТП.466;Плавучий причал для швартовки и стоянки судов;О2,0 I;Речной регистр, Fleetphoto;Сочи;"Филиал ""1-я судостроительная верфь"" ОАО ""Центр судоремонта ""Звездочка"""; Сочи;;Сочи  ;РКО (РРР до 2022); Эксплуатируется ;;;;;01.01.2014;;;44.9;44.9;2.4;2.2;82.1;0;17.25;0;54.6;;2.18;0.29;;;;;;;0;;;;0;;;;;;;0;;0;;;;0;0;;;;;
301972;;;;"Плавучая причальная линия ""D""";ТП.466;Плавучий причал для швартовки и стоянки судов;О2,0 I;Речной регистр, Fleetphoto;Сочи;"Филиал ""1-я судостроительная верфь"" ОАО ""Центр судоремонта ""Звездочка"""; Сочи;;Сочи  ;РКО (РРР до 2022); Эксплуатируется ;;;;;01.01.2014;;;74.8;74.8;2.7;2.4;148.3;0;7.65;0;76.15;;0.85;0.42;;;;;;;0;;;;0;;;;;;;0;;0;;;;0;0;;;;;
302030;1;;;06-37/0043;0191;Плавучий объект, причальный понтон для самоходного парома;Р1,2 (лёд30) IV;Речной регистр, Fleetphoto;Красноярская судоверфь;ОАО «Красноярская судостроительная верфь»; Красноярск;;Красноярск  ;РКО (РРР до 2022); Эксплуатируется ;;;;;01.01.2015;;;13.67;13.4;11.14;11;73.2;0;10.7;10.7;58;;1.05;0.6;;;;;;;0;;;;0;;;;;;;0;;0;;;;1;2;;;;;
302031;2;;;06-37/0044;0191;Плавучий объект, причальный понтон для самоходного парома;Р1,2 (лёд30) IV;Речной регистр, Fleetphoto;Красноярская судоверфь;ОАО «Красноярская судостроительная верфь»; Красноярск;;Красноярск  ;РКО (РРР до 2022); Эксплуатируется ;;;;;01.01.2015;;;13.67;13.4;11.14;11;73.2;0;10.7;10.7;58;;1.05;0.6;;;;;;;0;;;;0;;;;;;;0;;0;;;;1;2;;;;;
302041;5;;;06-37/0065;2681;Плавучий объект, понтон-мостик;Р1,2 IV;Речной регистр, Fleetphoto;Ермолаевская РЭБ;Ермолаевская ремонтно-эксплуатационная база флота ЕРП МРФ РСФСР; Ермолаево;;Красноярск  ;РКО (РРР до 2022); Судьба не установлена ;;;;;01.01.1978;;;23.67;18;5.97;5.97;94.2;0;0;0;0;;1.6;1.1;;;;;;;0;;;;0;;;;;;;0;;0;;;;0;0;;;;;
302042;16;;;06-37/0064;2681А;Плавучий объект, причал -понтон;Р1,2 IV;Речной регистр, Fleetphoto;г.Ермолаево;Ермолаевская ремонтно-эксплуатационная база флота ЕРП МРФ РСФСР; Ермолаево;;Красноярск  ;РКО (РРР до 2022); Судьба не установлена ;;;;;01.01.1980;;;14.7;8.8;5.98;5.98;47.1;0;1.5;0;20.4;;1.4;0.85;;;;;;;0;;;;0;;;;;;;0;;0;;;;0;6;;;;;
302043;20;;;06-37/0062;2681;Плавучий объект, причал -понтон;Р1,2 IV;Речной регистр, Fleetphoto;Ермолаевская РЭБ;Ермолаевская ремонтно-эксплуатационная база флота ЕРП МРФ РСФСР; Ермолаево;;Красноярск  ;РКО (РРР до 2022); Судьба не установлена ;;;;;01.01.1986;;;14.7;8.15;5.97;5.97;94.2;0;1.5;0;16.6;;0.96;0.85;;;;;;;0;;;;0;;;;;;;0;;0;;;;0;0;;;;;
302044;025;;;06-37/0060;2681А;Плавучий объект, причал-понтон;Р1,2 IV;Речной регистр, Fleetphoto;Ермолаевское РЭБ флота;Ермолаевская ремонтно-эксплуатационная база флота ЕРП МРФ РСФСР; Ермолаево;;Красноярск  ;РКО (РРР до 2022); Судьба не установлена ;;;;;01.01.1990;;;14.7;8.8;5.98;5.98;47.1;0;1.5;0;20.4;;1.4;0.85;;;;;;;0;;;;0;;;;;;;0;;0;;;;0;6;;;;;
302045;024;;;06-37/0063;2681А;Плавучий объект, понтон-мостик;Р1,2 IV;Речной регистр, Fleetphoto;г.Ермолаево;Ермолаевская ремонтно-эксплуатационная база флота ЕРП МРФ РСФСР; Ермолаево;;Красноярск  ;РКО (РРР до 2022); Судьба не установлена ;;;;;01.01.1990;;;23.6;17.9;5.98;5.98;93.4;0;1.5;0;40.8;;1.4;0.85;;;;;;;0;;;;0;;;;;;;0;;0;;;;0;12;;;;;
302046;021;;;06-37/0059;2681А;Плавучий объект, причал -понтон;Р1,2 IV;Речной регистр, Fleetphoto;п.Ермолаево;Ермолаевская ремонтно-эксплуатационная база флота ЕРП МРФ РСФСР; Ермолаево;;Красноярск  ;РКО (РРР до 2022); Судьба не установлена ;;;;;01.01.1987;;;14.7;8.8;5.98;5.98;47.1;0;1.5;0;0;;1.4;1.1;;;;;;;0;;;;0;;;;;;;0;;0;;;;0;0;;;;;
302047;1;;;06-37/0057;2681;Плавучий объект, причал -понтон;Р1,2 IV;Речной регистр, Fleetphoto;Ермолаевая РЭБ;Ермолаевская ремонтно-эксплуатационная база флота ЕРП МРФ РСФСР; Ермолаево;;Красноярск  ;РКО (РРР до 2022); Судьба не установлена ;;;;;01.01.1977;;;23.7;17.01;5.97;5.97;93.4;0;1.5;0;40.3;;1.6;0.96;;;;;;;0;;;;0;;;;;;;0;;0;;;;0;12;;;;;
302048;007;;;06-37/0058;2681;Плавучий объект, причал-понтон;Р1,2 IV;Речной регистр, Fleetphoto;п.Ермолаево;Ермолаевская ремонтно-эксплуатационная база флота ЕРП МРФ РСФСР; Ермолаево;;Красноярск  ;РКО (РРР до 2022); Судьба не установлена ;;;;;01.01.1978;;;14.7;8.15;5.97;5.97;47.1;0;1.5;0;20.15;;1.6;0.96;;;;;;;0;;;;0;;;;;;;0;;0;;;;0;6;;;;;
302049;009;;;06-37/0061;2681А;Плавучий объект, причал-понтон;Р1,2 IV;Речной регистр, Fleetphoto;п.Ермолаево;Ермолаевская ремонтно-эксплуатационная база флота ЕРП МРФ РСФСР; Ермолаево;;Красноярск  ;РКО (РРР до 2022); Судьба не установлена ;;;;;01.01.1978;;;14.7;8.8;5.98;5.98;47.1;0;1.5;0;20.4;;1.4;0.85;;;;;;;0;;;;0;;;;;;;0;;0;;;;0;0;;;;;
302077;1;;;Северная гавань;№7613;Несамоходный, плавучий объект, плавучий причал с надстройкой на главной палубе, предназначеный для п;О2,0 I;Речной регистр;Дудинка;;;;;;;;;;;01.01.2014;;;22.2;21;6.3;6;333.9;0;0;40;76.5;;1.2;0;;;;;;;2;;;;0;;;;;;;0;;0;;;;0;2;;;;;
302078;61;;;стр. №61;ТП240.19/817;Плавучий объект, наплавной мост;Р1,2 III;Fleetphoto, Речной регистр;Череповец;Череповецкий судостроительно-судоремонтный завод; Череповец;;Красноярск  ;РКО (РРР до 2022); Эксплуатируется ;;;;;02.03.1974;;;386;0;6.2;0;3014;0;0;60;0;;1.5;0.63;;;;;;;0;;;;0;;;;;;;0;;0;;;;0;0;;;;;
302091;;;;16-93 КЧ;282Б;Причальный понтон на базе пассажирского дебаркадера;Р1,2 I;Речной регистр;г. Красноярск;;;;;;;;;;;01.01.2003;;;25.3;24.41;6;6;359.7;0;0;0;44;;1.8;1.5;;;;;;;0;;;;12;;;;;;;0;;0;;;;0;3;;;;;
302107;;;;06-37/0053;259;Плавучий причал для маломерных судов;Р1,2 IV;Речной регистр;г.Красноярск;;;;;;;;;;;01.01.2020;;;26.5;25.8;14.8;13.9;251;0;1.5;0;13.7;;0.7;0.7;;;;;;;0;;;;20;;;;;;;0;;0;;;;0;0;;;;;
302142;1;;;06-37/0073;263;Плавучий объект понтонного типа, обеспечение отдыха посетителей;Р1,2 I;Речной регистр;Красноярск;;;;;;;;;;;01.01.2024;;;27.13;24.7;14;14.13;1151;0;0;0;150;;1.35;0.784;;;;;;;0;;;;12;;;;;;;0;;0;;;;0;4;;;;;
302610;;;;Н/М ЯМА №1;ПБФ 2797.20/Р92А;Несамоходное, наплавной мост, обеспечение движения технологического транспорта через протоку Яма;Р1,2 III;Речной регистр;г.Стрежевой;;;;;;;;;;;01.01.2020;;;107.5;95;12.16;12;1956.1;0;0;0;0;;1.8;1.45;;;;;;;0;;;;0;;;;;;;0;;0;;;;0;0;;;;;
